,provinceStateName,deathCt,peoplePositiveCasesCt,countryShortName,date,state-county
13347,Oregon,172,9666,US,2022-01-07,Oregon-Klamath
13348,Oregon,172,9666,US,2022-01-08,Oregon-Klamath
13349,Oregon,172,9666,US,2022-01-09,Oregon-Klamath
13350,Oregon,22,1087,US,2022-01-04,Oregon-Lake
13351,Oregon,22,1087,US,2022-01-05,Oregon-Lake
13352,Oregon,22,1091,US,2022-01-06,Oregon-Lake
13353,Oregon,23,1097,US,2022-01-07,Oregon-Lake
13354,Oregon,23,1097,US,2022-01-08,Oregon-Lake
13355,Oregon,23,1097,US,2022-01-09,Oregon-Lake
13356,Oregon,387,33397,US,2022-01-04,Oregon-Lane
13357,Oregon,387,33914,US,2022-01-05,Oregon-Lane
13358,Oregon,388,34537,US,2022-01-06,Oregon-Lane
13359,Oregon,390,35115,US,2022-01-07,Oregon-Lane
13360,Oregon,390,35115,US,2022-01-08,Oregon-Lane
13361,Oregon,390,35115,US,2022-01-09,Oregon-Lane
13362,Oregon,58,4021,US,2022-01-04,Oregon-Lincoln
13363,Oregon,58,4074,US,2022-01-05,Oregon-Lincoln
13364,Oregon,58,4147,US,2022-01-06,Oregon-Lincoln
13365,Oregon,59,4189,US,2022-01-07,Oregon-Lincoln
13366,Oregon,59,4189,US,2022-01-08,Oregon-Lincoln
13367,Oregon,59,4189,US,2022-01-09,Oregon-Lincoln
13368,Oregon,208,16335,US,2022-01-04,Oregon-Linn
13369,Oregon,209,16531,US,2022-01-05,Oregon-Linn
13370,Oregon,209,16724,US,2022-01-06,Oregon-Linn
13371,Oregon,210,16936,US,2022-01-07,Oregon-Linn
13372,Oregon,210,16936,US,2022-01-08,Oregon-Linn
13373,Oregon,210,16936,US,2022-01-09,Oregon-Linn
13374,Oregon,94,6089,US,2022-01-04,Oregon-Malheur
13375,Oregon,94,6103,US,2022-01-05,Oregon-Malheur
13376,Oregon,94,6136,US,2022-01-06,Oregon-Malheur
13377,Oregon,94,6176,US,2022-01-07,Oregon-Malheur
13378,Oregon,94,6176,US,2022-01-08,Oregon-Malheur
13379,Oregon,94,6176,US,2022-01-09,Oregon-Malheur
13380,Oregon,550,42823,US,2022-01-04,Oregon-Marion
13381,Oregon,550,43217,US,2022-01-05,Oregon-Marion
13382,Oregon,553,43717,US,2022-01-06,Oregon-Marion
13383,Oregon,554,44999,US,2022-01-07,Oregon-Marion
13384,Oregon,554,44999,US,2022-01-08,Oregon-Marion
13385,Oregon,554,44999,US,2022-01-09,Oregon-Marion
13386,Oregon,26,2071,US,2022-01-04,Oregon-Morrow
13387,Oregon,26,2100,US,2022-01-05,Oregon-Morrow
13388,Oregon,26,2134,US,2022-01-06,Oregon-Morrow
13389,Oregon,26,2160,US,2022-01-07,Oregon-Morrow
13390,Oregon,26,2160,US,2022-01-08,Oregon-Morrow
13391,Oregon,26,2160,US,2022-01-09,Oregon-Morrow
13392,Oregon,911,69166,US,2022-01-04,Oregon-Multnomah
13393,Oregon,911,70432,US,2022-01-05,Oregon-Multnomah
13394,Oregon,914,72032,US,2022-01-06,Oregon-Multnomah
13395,Oregon,918,74410,US,2022-01-07,Oregon-Multnomah
13396,Oregon,918,74410,US,2022-01-08,Oregon-Multnomah
13397,Oregon,918,74410,US,2022-01-09,Oregon-Multnomah
13398,Oregon,111,9045,US,2022-01-04,Oregon-Polk
13399,Oregon,112,9140,US,2022-01-05,Oregon-Polk
13400,Oregon,112,9416,US,2022-01-06,Oregon-Polk
13401,Oregon,112,9601,US,2022-01-07,Oregon-Polk
13402,Oregon,112,9601,US,2022-01-08,Oregon-Polk
13403,Oregon,112,9601,US,2022-01-09,Oregon-Polk
13404,Oregon,3,208,US,2022-01-04,Oregon-Sherman
13405,Oregon,3,208,US,2022-01-05,Oregon-Sherman
13406,Oregon,3,210,US,2022-01-06,Oregon-Sherman
13407,Oregon,3,212,US,2022-01-07,Oregon-Sherman
13408,Oregon,3,212,US,2022-01-08,Oregon-Sherman
13409,Oregon,3,212,US,2022-01-09,Oregon-Sherman
13410,Oregon,49,2468,US,2022-01-04,Oregon-Tillamook
13411,Oregon,51,2496,US,2022-01-05,Oregon-Tillamook
13412,Oregon,51,2516,US,2022-01-06,Oregon-Tillamook
13413,Oregon,51,2535,US,2022-01-07,Oregon-Tillamook
13414,Oregon,51,2535,US,2022-01-08,Oregon-Tillamook
13415,Oregon,51,2535,US,2022-01-09,Oregon-Tillamook
13416,Oregon,187,15834,US,2022-01-04,Oregon-Umatilla
13417,Oregon,187,16051,US,2022-01-05,Oregon-Umatilla
13418,Oregon,187,16357,US,2022-01-06,Oregon-Umatilla
13419,Oregon,188,16525,US,2022-01-07,Oregon-Umatilla
13420,Oregon,188,16525,US,2022-01-08,Oregon-Umatilla
13421,Oregon,188,16525,US,2022-01-09,Oregon-Umatilla
13422,Oregon,64,3598,US,2022-01-04,Oregon-Union
13423,Oregon,64,3608,US,2022-01-05,Oregon-Union
13424,Oregon,64,3635,US,2022-01-06,Oregon-Union
13425,Oregon,64,3647,US,2022-01-07,Oregon-Union
13426,Oregon,64,3647,US,2022-01-08,Oregon-Union
13427,Oregon,64,3647,US,2022-01-09,Oregon-Union
13428,Oregon,13,804,US,2022-01-04,Oregon-Wallowa
13429,Oregon,13,813,US,2022-01-05,Oregon-Wallowa
13430,Oregon,13,814,US,2022-01-06,Oregon-Wallowa
13431,Oregon,13,819,US,2022-01-07,Oregon-Wallowa
13432,Oregon,13,819,US,2022-01-08,Oregon-Wallowa
13433,Oregon,13,819,US,2022-01-09,Oregon-Wallowa
13434,Oregon,48,3373,US,2022-01-04,Oregon-Wasco
13435,Oregon,48,3396,US,2022-01-05,Oregon-Wasco
13436,Oregon,48,3417,US,2022-01-06,Oregon-Wasco
13437,Oregon,48,3443,US,2022-01-07,Oregon-Wasco
13438,Oregon,48,3443,US,2022-01-08,Oregon-Wasco
13439,Oregon,48,3443,US,2022-01-09,Oregon-Wasco
13440,Oregon,450,48356,US,2022-01-04,Oregon-Washington
13441,Oregon,451,49230,US,2022-01-05,Oregon-Washington
13442,Oregon,451,50563,US,2022-01-06,Oregon-Washington
13443,Oregon,453,52451,US,2022-01-07,Oregon-Washington
13444,Oregon,453,52451,US,2022-01-08,Oregon-Washington
13445,Oregon,453,52451,US,2022-01-09,Oregon-Washington
13446,Oregon,2,143,US,2022-01-04,Oregon-Wheeler
13447,Oregon,2,146,US,2022-01-05,Oregon-Wheeler
13448,Oregon,2,146,US,2022-01-06,Oregon-Wheeler
13449,Oregon,2,146,US,2022-01-07,Oregon-Wheeler
13450,Oregon,2,146,US,2022-01-08,Oregon-Wheeler
13451,Oregon,2,146,US,2022-01-09,Oregon-Wheeler
13452,Oregon,161,10798,US,2022-01-04,Oregon-Yamhill
13453,Oregon,163,10832,US,2022-01-05,Oregon-Yamhill
13454,Oregon,163,10935,US,2022-01-06,Oregon-Yamhill
13455,Oregon,164,11144,US,2022-01-07,Oregon-Yamhill
13456,Oregon,164,11144,US,2022-01-08,Oregon-Yamhill
13457,Oregon,164,11144,US,2022-01-09,Oregon-Yamhill
13458,Pennsylvania,282,18993,US,2022-01-04,Pennsylvania-Adams
13459,Pennsylvania,284,19223,US,2022-01-05,Pennsylvania-Adams
13460,Pennsylvania,286,19385,US,2022-01-06,Pennsylvania-Adams
13461,Pennsylvania,288,19555,US,2022-01-07,Pennsylvania-Adams
13462,Pennsylvania,289,19762,US,2022-01-08,Pennsylvania-Adams
13463,Pennsylvania,289,19943,US,2022-01-09,Pennsylvania-Adams
13464,Pennsylvania,2739,186760,US,2022-01-04,Pennsylvania-Allegheny
13465,Pennsylvania,2750,190152,US,2022-01-05,Pennsylvania-Allegheny
13466,Pennsylvania,2767,194789,US,2022-01-06,Pennsylvania-Allegheny
13467,Pennsylvania,2777,198751,US,2022-01-07,Pennsylvania-Allegheny
13468,Pennsylvania,2784,202490,US,2022-01-08,Pennsylvania-Allegheny
13469,Pennsylvania,2786,205696,US,2022-01-09,Pennsylvania-Allegheny
13470,Pennsylvania,276,12171,US,2022-01-04,Pennsylvania-Armstrong
13471,Pennsylvania,277,12293,US,2022-01-05,Pennsylvania-Armstrong
13472,Pennsylvania,280,12374,US,2022-01-06,Pennsylvania-Armstrong
13473,Pennsylvania,281,12498,US,2022-01-07,Pennsylvania-Armstrong
13474,Pennsylvania,281,12624,US,2022-01-08,Pennsylvania-Armstrong
13475,Pennsylvania,281,12734,US,2022-01-09,Pennsylvania-Armstrong
13476,Pennsylvania,609,30410,US,2022-01-04,Pennsylvania-Beaver
13477,Pennsylvania,612,30740,US,2022-01-05,Pennsylvania-Beaver
13478,Pennsylvania,617,31030,US,2022-01-06,Pennsylvania-Beaver
13479,Pennsylvania,622,31355,US,2022-01-07,Pennsylvania-Beaver
13480,Pennsylvania,624,31616,US,2022-01-08,Pennsylvania-Beaver
13481,Pennsylvania,624,31822,US,2022-01-09,Pennsylvania-Beaver
13482,Pennsylvania,227,8865,US,2022-01-04,Pennsylvania-Bedford
13483,Pennsylvania,228,8926,US,2022-01-05,Pennsylvania-Bedford
13484,Pennsylvania,232,8980,US,2022-01-06,Pennsylvania-Bedford
13485,Pennsylvania,233,9036,US,2022-01-07,Pennsylvania-Bedford
13486,Pennsylvania,233,9111,US,2022-01-08,Pennsylvania-Bedford
13487,Pennsylvania,233,9143,US,2022-01-09,Pennsylvania-Bedford
13488,Pennsylvania,1342,79512,US,2022-01-04,Pennsylvania-Berks
13489,Pennsylvania,1346,80690,US,2022-01-05,Pennsylvania-Berks
13490,Pennsylvania,1356,81713,US,2022-01-06,Pennsylvania-Berks
13491,Pennsylvania,1360,82856,US,2022-01-07,Pennsylvania-Berks
13492,Pennsylvania,1366,84067,US,2022-01-08,Pennsylvania-Berks
13493,Pennsylvania,1366,85386,US,2022-01-09,Pennsylvania-Berks
13494,Pennsylvania,502,23317,US,2022-01-04,Pennsylvania-Blair
13495,Pennsylvania,504,23425,US,2022-01-05,Pennsylvania-Blair
13496,Pennsylvania,508,23589,US,2022-01-06,Pennsylvania-Blair
13497,Pennsylvania,509,23699,US,2022-01-07,Pennsylvania-Blair
13498,Pennsylvania,514,23855,US,2022-01-08,Pennsylvania-Blair
13499,Pennsylvania,514,24038,US,2022-01-09,Pennsylvania-Blair
13500,Pennsylvania,154,11108,US,2022-01-04,Pennsylvania-Bradford
13501,Pennsylvania,157,11196,US,2022-01-05,Pennsylvania-Bradford
13502,Pennsylvania,160,11290,US,2022-01-06,Pennsylvania-Bradford
13503,Pennsylvania,165,11418,US,2022-01-07,Pennsylvania-Bradford
13504,Pennsylvania,165,11532,US,2022-01-08,Pennsylvania-Bradford
13505,Pennsylvania,165,11673,US,2022-01-09,Pennsylvania-Bradford
13506,Pennsylvania,1564,95825,US,2022-01-04,Pennsylvania-Bucks
13507,Pennsylvania,1566,96801,US,2022-01-05,Pennsylvania-Bucks
13508,Pennsylvania,1574,98415,US,2022-01-06,Pennsylvania-Bucks
13509,Pennsylvania,1575,100744,US,2022-01-07,Pennsylvania-Bucks
13510,Pennsylvania,1582,102042,US,2022-01-08,Pennsylvania-Bucks
13511,Pennsylvania,1583,103196,US,2022-01-09,Pennsylvania-Bucks
13512,Pennsylvania,617,33988,US,2022-01-04,Pennsylvania-Butler
13513,Pennsylvania,620,34393,US,2022-01-05,Pennsylvania-Butler
13514,Pennsylvania,625,34737,US,2022-01-06,Pennsylvania-Butler
13515,Pennsylvania,632,35167,US,2022-01-07,Pennsylvania-Butler
13516,Pennsylvania,633,35671,US,2022-01-08,Pennsylvania-Butler
13517,Pennsylvania,634,36158,US,2022-01-09,Pennsylvania-Butler
13518,Pennsylvania,622,26045,US,2022-01-04,Pennsylvania-Cambria
13519,Pennsylvania,628,26302,US,2022-01-05,Pennsylvania-Cambria
13520,Pennsylvania,630,26447,US,2022-01-06,Pennsylvania-Cambria
13521,Pennsylvania,633,26750,US,2022-01-07,Pennsylvania-Cambria
13522,Pennsylvania,634,26978,US,2022-01-08,Pennsylvania-Cambria
13523,Pennsylvania,635,27218,US,2022-01-09,Pennsylvania-Cambria
13524,Pennsylvania,13,652,US,2022-01-04,Pennsylvania-Cameron
13525,Pennsylvania,13,654,US,2022-01-05,Pennsylvania-Cameron
13526,Pennsylvania,13,660,US,2022-01-06,Pennsylvania-Cameron
13527,Pennsylvania,13,667,US,2022-01-07,Pennsylvania-Cameron
13528,Pennsylvania,13,670,US,2022-01-08,Pennsylvania-Cameron
13529,Pennsylvania,13,671,US,2022-01-09,Pennsylvania-Cameron
13530,Pennsylvania,234,12254,US,2022-01-04,Pennsylvania-Carbon
13531,Pennsylvania,235,12334,US,2022-01-05,Pennsylvania-Carbon
13532,Pennsylvania,235,12492,US,2022-01-06,Pennsylvania-Carbon
13533,Pennsylvania,236,12618,US,2022-01-07,Pennsylvania-Carbon
13534,Pennsylvania,238,12805,US,2022-01-08,Pennsylvania-Carbon
13535,Pennsylvania,238,12969,US,2022-01-09,Pennsylvania-Carbon
13536,Pennsylvania,292,26937,US,2022-01-04,Pennsylvania-Centre
13537,Pennsylvania,293,27230,US,2022-01-05,Pennsylvania-Centre
13538,Pennsylvania,294,27440,US,2022-01-06,Pennsylvania-Centre
13539,Pennsylvania,295,27748,US,2022-01-07,Pennsylvania-Centre
13540,Pennsylvania,298,28106,US,2022-01-08,Pennsylvania-Centre
13541,Pennsylvania,298,28429,US,2022-01-09,Pennsylvania-Centre
13542,Pennsylvania,974,70090,US,2022-01-04,Pennsylvania-Chester
13543,Pennsylvania,976,71223,US,2022-01-05,Pennsylvania-Chester
13544,Pennsylvania,983,72122,US,2022-01-06,Pennsylvania-Chester
13545,Pennsylvania,990,73168,US,2022-01-07,Pennsylvania-Chester
13546,Pennsylvania,993,74137,US,2022-01-08,Pennsylvania-Chester
13547,Pennsylvania,993,75216,US,2022-01-09,Pennsylvania-Chester
13548,Pennsylvania,173,6607,US,2022-01-04,Pennsylvania-Clarion
13549,Pennsylvania,173,6652,US,2022-01-05,Pennsylvania-Clarion
13550,Pennsylvania,175,6690,US,2022-01-06,Pennsylvania-Clarion
13551,Pennsylvania,178,6743,US,2022-01-07,Pennsylvania-Clarion
13552,Pennsylvania,178,6811,US,2022-01-08,Pennsylvania-Clarion
13553,Pennsylvania,178,6858,US,2022-01-09,Pennsylvania-Clarion
13554,Pennsylvania,263,14720,US,2022-01-04,Pennsylvania-Clearfield
13555,Pennsylvania,263,14806,US,2022-01-05,Pennsylvania-Clearfield
13556,Pennsylvania,265,14890,US,2022-01-06,Pennsylvania-Clearfield
13557,Pennsylvania,266,15003,US,2022-01-07,Pennsylvania-Clearfield
13558,Pennsylvania,268,15116,US,2022-01-08,Pennsylvania-Clearfield
13559,Pennsylvania,268,15211,US,2022-01-09,Pennsylvania-Clearfield
13560,Pennsylvania,107,6924,US,2022-01-04,Pennsylvania-Clinton
13561,Pennsylvania,108,6968,US,2022-01-05,Pennsylvania-Clinton
13562,Pennsylvania,108,7039,US,2022-01-06,Pennsylvania-Clinton
13563,Pennsylvania,110,7117,US,2022-01-07,Pennsylvania-Clinton
13564,Pennsylvania,110,7190,US,2022-01-08,Pennsylvania-Clinton
13565,Pennsylvania,110,7277,US,2022-01-09,Pennsylvania-Clinton
13566,Pennsylvania,191,11265,US,2022-01-04,Pennsylvania-Columbia
13567,Pennsylvania,192,11388,US,2022-01-05,Pennsylvania-Columbia
13568,Pennsylvania,193,11451,US,2022-01-06,Pennsylvania-Columbia
13569,Pennsylvania,196,11586,US,2022-01-07,Pennsylvania-Columbia
13570,Pennsylvania,196,11695,US,2022-01-08,Pennsylvania-Columbia
13571,Pennsylvania,196,11834,US,2022-01-09,Pennsylvania-Columbia
13572,Pennsylvania,261,15542,US,2022-01-04,Pennsylvania-Crawford
13573,Pennsylvania,262,15731,US,2022-01-05,Pennsylvania-Crawford
13574,Pennsylvania,264,15852,US,2022-01-06,Pennsylvania-Crawford
13575,Pennsylvania,264,16027,US,2022-01-07,Pennsylvania-Crawford
13576,Pennsylvania,264,16182,US,2022-01-08,Pennsylvania-Crawford
13577,Pennsylvania,264,16304,US,2022-01-09,Pennsylvania-Crawford
13578,Pennsylvania,729,38136,US,2022-01-04,Pennsylvania-Cumberland
13579,Pennsylvania,731,38526,US,2022-01-05,Pennsylvania-Cumberland
13580,Pennsylvania,738,38917,US,2022-01-06,Pennsylvania-Cumberland
13581,Pennsylvania,740,39281,US,2022-01-07,Pennsylvania-Cumberland
13582,Pennsylvania,743,39720,US,2022-01-08,Pennsylvania-Cumberland
13583,Pennsylvania,743,40114,US,2022-01-09,Pennsylvania-Cumberland
13584,Pennsylvania,766,45633,US,2022-01-04,Pennsylvania-Dauphin
13585,Pennsylvania,772,46186,US,2022-01-05,Pennsylvania-Dauphin
13586,Pennsylvania,776,46790,US,2022-01-06,Pennsylvania-Dauphin
13587,Pennsylvania,780,47350,US,2022-01-07,Pennsylvania-Dauphin
13588,Pennsylvania,782,48019,US,2022-01-08,Pennsylvania-Dauphin
13589,Pennsylvania,783,48629,US,2022-01-09,Pennsylvania-Dauphin
13590,Pennsylvania,1588,84648,US,2022-01-04,Pennsylvania-Delaware
13591,Pennsylvania,1594,86243,US,2022-01-05,Pennsylvania-Delaware
13592,Pennsylvania,1597,87730,US,2022-01-06,Pennsylvania-Delaware
13593,Pennsylvania,1601,89555,US,2022-01-07,Pennsylvania-Delaware
13594,Pennsylvania,1604,90745,US,2022-01-08,Pennsylvania-Delaware
13595,Pennsylvania,1604,92202,US,2022-01-09,Pennsylvania-Delaware
13596,Pennsylvania,77,5444,US,2022-01-04,Pennsylvania-Elk
13597,Pennsylvania,78,5485,US,2022-01-05,Pennsylvania-Elk
13598,Pennsylvania,78,5527,US,2022-01-06,Pennsylvania-Elk
13599,Pennsylvania,78,5589,US,2022-01-07,Pennsylvania-Elk
13600,Pennsylvania,79,5634,US,2022-01-08,Pennsylvania-Elk
13601,Pennsylvania,79,5669,US,2022-01-09,Pennsylvania-Elk
13602,Pennsylvania,634,43226,US,2022-01-04,Pennsylvania-Erie
13603,Pennsylvania,637,43747,US,2022-01-05,Pennsylvania-Erie
13604,Pennsylvania,639,44352,US,2022-01-06,Pennsylvania-Erie
13605,Pennsylvania,643,44798,US,2022-01-07,Pennsylvania-Erie
13606,Pennsylvania,643,45638,US,2022-01-08,Pennsylvania-Erie
13607,Pennsylvania,644,46560,US,2022-01-09,Pennsylvania-Erie
13608,Pennsylvania,541,23430,US,2022-01-04,Pennsylvania-Fayette
13609,Pennsylvania,542,23710,US,2022-01-05,Pennsylvania-Fayette
13610,Pennsylvania,544,23853,US,2022-01-06,Pennsylvania-Fayette
13611,Pennsylvania,546,24055,US,2022-01-07,Pennsylvania-Fayette
13612,Pennsylvania,548,24309,US,2022-01-08,Pennsylvania-Fayette
13613,Pennsylvania,550,24430,US,2022-01-09,Pennsylvania-Fayette
13614,Pennsylvania,31,1865,US,2022-01-04,Pennsylvania-Forest
13615,Pennsylvania,31,1876,US,2022-01-05,Pennsylvania-Forest
13616,Pennsylvania,31,1878,US,2022-01-06,Pennsylvania-Forest
13617,Pennsylvania,31,1884,US,2022-01-07,Pennsylvania-Forest
13618,Pennsylvania,33,1892,US,2022-01-08,Pennsylvania-Forest
13619,Pennsylvania,33,1902,US,2022-01-09,Pennsylvania-Forest
13620,Pennsylvania,552,30667,US,2022-01-04,Pennsylvania-Franklin
13621,Pennsylvania,554,31041,US,2022-01-05,Pennsylvania-Franklin
13622,Pennsylvania,567,31259,US,2022-01-06,Pennsylvania-Franklin
13623,Pennsylvania,568,31535,US,2022-01-07,Pennsylvania-Franklin
13624,Pennsylvania,571,31987,US,2022-01-08,Pennsylvania-Franklin
13625,Pennsylvania,571,32207,US,2022-01-09,Pennsylvania-Franklin
13626,Pennsylvania,50,3204,US,2022-01-04,Pennsylvania-Fulton
13627,Pennsylvania,51,3221,US,2022-01-05,Pennsylvania-Fulton
13628,Pennsylvania,51,3237,US,2022-01-06,Pennsylvania-Fulton
13629,Pennsylvania,51,3260,US,2022-01-07,Pennsylvania-Fulton
13630,Pennsylvania,51,3290,US,2022-01-08,Pennsylvania-Fulton
13631,Pennsylvania,51,3323,US,2022-01-09,Pennsylvania-Fulton
13632,Pennsylvania,82,6424,US,2022-01-04,Pennsylvania-Greene
13633,Pennsylvania,82,6513,US,2022-01-05,Pennsylvania-Greene
13634,Pennsylvania,82,6556,US,2022-01-06,Pennsylvania-Greene
13635,Pennsylvania,82,6611,US,2022-01-07,Pennsylvania-Greene
13636,Pennsylvania,82,6683,US,2022-01-08,Pennsylvania-Greene
13637,Pennsylvania,82,6721,US,2022-01-09,Pennsylvania-Greene
13638,Pennsylvania,204,8619,US,2022-01-04,Pennsylvania-Huntingdon
13639,Pennsylvania,206,8681,US,2022-01-05,Pennsylvania-Huntingdon
13640,Pennsylvania,206,8749,US,2022-01-06,Pennsylvania-Huntingdon
13641,Pennsylvania,206,8813,US,2022-01-07,Pennsylvania-Huntingdon
13642,Pennsylvania,205,8876,US,2022-01-08,Pennsylvania-Huntingdon
13643,Pennsylvania,205,8946,US,2022-01-09,Pennsylvania-Huntingdon
13644,Pennsylvania,302,12811,US,2022-01-04,Pennsylvania-Indiana
13645,Pennsylvania,303,12948,US,2022-01-05,Pennsylvania-Indiana
13646,Pennsylvania,304,13050,US,2022-01-06,Pennsylvania-Indiana
13647,Pennsylvania,304,13192,US,2022-01-07,Pennsylvania-Indiana
13648,Pennsylvania,306,13346,US,2022-01-08,Pennsylvania-Indiana
13649,Pennsylvania,306,13429,US,2022-01-09,Pennsylvania-Indiana
13650,Pennsylvania,185,6992,US,2022-01-04,Pennsylvania-Jefferson
13651,Pennsylvania,186,7033,US,2022-01-05,Pennsylvania-Jefferson
13652,Pennsylvania,186,7070,US,2022-01-06,Pennsylvania-Jefferson
13653,Pennsylvania,187,7118,US,2022-01-07,Pennsylvania-Jefferson
13654,Pennsylvania,187,7166,US,2022-01-08,Pennsylvania-Jefferson
13655,Pennsylvania,187,7190,US,2022-01-09,Pennsylvania-Jefferson
13656,Pennsylvania,150,3875,US,2022-01-04,Pennsylvania-Juniata
13657,Pennsylvania,151,3887,US,2022-01-05,Pennsylvania-Juniata
13658,Pennsylvania,151,3899,US,2022-01-06,Pennsylvania-Juniata
13659,Pennsylvania,151,3919,US,2022-01-07,Pennsylvania-Juniata
13660,Pennsylvania,151,3953,US,2022-01-08,Pennsylvania-Juniata
13661,Pennsylvania,152,3988,US,2022-01-09,Pennsylvania-Juniata
13662,Pennsylvania,604,30897,US,2022-01-04,Pennsylvania-Lackawanna
13663,Pennsylvania,605,31291,US,2022-01-05,Pennsylvania-Lackawanna
13664,Pennsylvania,606,31711,US,2022-01-06,Pennsylvania-Lackawanna
13665,Pennsylvania,607,32210,US,2022-01-07,Pennsylvania-Lackawanna
13666,Pennsylvania,607,32861,US,2022-01-08,Pennsylvania-Lackawanna
13667,Pennsylvania,608,33253,US,2022-01-09,Pennsylvania-Lackawanna
13668,Pennsylvania,1564,95034,US,2022-01-04,Pennsylvania-Lancaster
13669,Pennsylvania,1567,96121,US,2022-01-05,Pennsylvania-Lancaster
13670,Pennsylvania,1579,97017,US,2022-01-06,Pennsylvania-Lancaster
13671,Pennsylvania,1587,98090,US,2022-01-07,Pennsylvania-Lancaster
13672,Pennsylvania,1592,99490,US,2022-01-08,Pennsylvania-Lancaster
13673,Pennsylvania,1596,100833,US,2022-01-09,Pennsylvania-Lancaster
13674,Pennsylvania,337,14965,US,2022-01-04,Pennsylvania-Lawrence
13675,Pennsylvania,342,15116,US,2022-01-05,Pennsylvania-Lawrence
13676,Pennsylvania,344,15256,US,2022-01-06,Pennsylvania-Lawrence
13677,Pennsylvania,344,15412,US,2022-01-07,Pennsylvania-Lawrence
13678,Pennsylvania,346,15637,US,2022-01-08,Pennsylvania-Lawrence
13679,Pennsylvania,347,15768,US,2022-01-09,Pennsylvania-Lawrence
13680,Pennsylvania,405,28444,US,2022-01-04,Pennsylvania-Lebanon
13681,Pennsylvania,406,28765,US,2022-01-05,Pennsylvania-Lebanon
13682,Pennsylvania,409,29023,US,2022-01-06,Pennsylvania-Lebanon
13683,Pennsylvania,413,29301,US,2022-01-07,Pennsylvania-Lebanon
13684,Pennsylvania,413,29768,US,2022-01-08,Pennsylvania-Lebanon
13685,Pennsylvania,414,30146,US,2022-01-09,Pennsylvania-Lebanon
13686,Pennsylvania,1054,67438,US,2022-01-04,Pennsylvania-Lehigh
13687,Pennsylvania,1055,68397,US,2022-01-05,Pennsylvania-Lehigh
13688,Pennsylvania,1066,69438,US,2022-01-06,Pennsylvania-Lehigh
13689,Pennsylvania,1071,70687,US,2022-01-07,Pennsylvania-Lehigh
13690,Pennsylvania,1075,72327,US,2022-01-08,Pennsylvania-Lehigh
13691,Pennsylvania,1076,73591,US,2022-01-09,Pennsylvania-Lehigh
13692,Pennsylvania,1081,55331,US,2022-01-04,Pennsylvania-Luzerne
13693,Pennsylvania,1086,56129,US,2022-01-05,Pennsylvania-Luzerne
13694,Pennsylvania,1090,56701,US,2022-01-06,Pennsylvania-Luzerne
13695,Pennsylvania,1096,57579,US,2022-01-07,Pennsylvania-Luzerne
13696,Pennsylvania,1105,58408,US,2022-01-08,Pennsylvania-Luzerne
13697,Pennsylvania,1106,59397,US,2022-01-09,Pennsylvania-Luzerne
13698,Pennsylvania,446,22129,US,2022-01-04,Pennsylvania-Lycoming
13699,Pennsylvania,448,22298,US,2022-01-05,Pennsylvania-Lycoming
13700,Pennsylvania,452,22501,US,2022-01-06,Pennsylvania-Lycoming
13701,Pennsylvania,454,22651,US,2022-01-07,Pennsylvania-Lycoming
13702,Pennsylvania,456,22856,US,2022-01-08,Pennsylvania-Lycoming
13703,Pennsylvania,456,23121,US,2022-01-09,Pennsylvania-Lycoming
13704,Pennsylvania,115,6403,US,2022-01-04,Pennsylvania-McKean
13705,Pennsylvania,115,6427,US,2022-01-05,Pennsylvania-McKean
13706,Pennsylvania,118,6470,US,2022-01-06,Pennsylvania-McKean
13707,Pennsylvania,118,6498,US,2022-01-07,Pennsylvania-McKean
13708,Pennsylvania,118,6569,US,2022-01-08,Pennsylvania-McKean
13709,Pennsylvania,118,6609,US,2022-01-09,Pennsylvania-McKean
13710,Pennsylvania,433,18714,US,2022-01-04,Pennsylvania-Mercer
13711,Pennsylvania,434,18911,US,2022-01-05,Pennsylvania-Mercer
13712,Pennsylvania,437,19051,US,2022-01-06,Pennsylvania-Mercer
13713,Pennsylvania,437,19197,US,2022-01-07,Pennsylvania-Mercer
13714,Pennsylvania,437,19428,US,2022-01-08,Pennsylvania-Mercer
13715,Pennsylvania,437,19590,US,2022-01-09,Pennsylvania-Mercer
13716,Pennsylvania,240,9356,US,2022-01-04,Pennsylvania-Mifflin
13717,Pennsylvania,241,9414,US,2022-01-05,Pennsylvania-Mifflin
13718,Pennsylvania,242,9471,US,2022-01-06,Pennsylvania-Mifflin
13719,Pennsylvania,243,9572,US,2022-01-07,Pennsylvania-Mifflin
13720,Pennsylvania,245,9626,US,2022-01-08,Pennsylvania-Mifflin
13721,Pennsylvania,245,9694,US,2022-01-09,Pennsylvania-Mifflin
13722,Pennsylvania,419,27601,US,2022-01-04,Pennsylvania-Monroe
13723,Pennsylvania,420,27954,US,2022-01-05,Pennsylvania-Monroe
13724,Pennsylvania,425,28355,US,2022-01-06,Pennsylvania-Monroe
13725,Pennsylvania,427,28899,US,2022-01-07,Pennsylvania-Monroe
13726,Pennsylvania,428,29517,US,2022-01-08,Pennsylvania-Monroe
13727,Pennsylvania,428,30060,US,2022-01-09,Pennsylvania-Monroe
13728,Pennsylvania,2003,116669,US,2022-01-04,Pennsylvania-Montgomery
13729,Pennsylvania,2006,118199,US,2022-01-05,Pennsylvania-Montgomery
